MfgCode|BrandID|PartNo|CodeID|Description|LanguageCode
|JVYD|AHX1895512035HB|DES|Aodhan AH-X 18X9.5 5X120 ET 35mm Hyper Black|EN
|JVYD|AHX1895512035HB|LAB|Aodhan Wheels|EN
|JVYD|AHX1895512035HB|MKT|The Aodhan AH-X utilizes advanced Single-Phase Forging (SPF) to deliver a lightweight yet robust wheel. Its layered multi-spoke design and substantial concave profile provide a bold, performance-driven aesthetic that elevates the look of modern cars while maintaining a refined, street-ready presence.|EN
|JVYD|AHX1895512035HB|FAB|[MULTIPLE FINISHES & FITMENTS] – Available in Hyper Black, Matte Black, Matte Bronze, and Silver Machined Face, in 18" and 19" sizes with 5×112, 5×114.3, and 5×120 fitments.|EN
|JVYD|AHX1895512035HB|FAB|[FLUSH-MOUNT CENTER CAP] - A sleek, low-profile center cap gives the wheel a clean, uncluttered look.|EN
|JVYD|AHX1895512035HB|FAB|[CONCAVE PROFILE] - Deep-set concavity (ranging from approximately 1.88" to 2.38") adds dynamic stance and visual impact.|EN
|JVYD|AHX1895512035HB|FAB|[LAYERED MULTI-SPOKE DESIGN] - Features a detailed pocketed and layered spoke layout that adds visual depth and modern flair.|EN
|JVYD|AHX1895512035HB|FAB|[SPF FLOW-FORMED CONSTRUCTION] - Crafted using Single Phase Forging for enhanced strength and reduced weight compared to standard cast wheels.|EN
|JVYD|AHX1895512035MB|DES|Aodhan AH-X 18X9.5 5X120 ET 35mm Matte Black|EN
|JVYD|AHX1895512035MB|LAB|Aodhan Wheels|EN
|JVYD|AHX1895512035MB|MKT|The Aodhan AH-X utilizes advanced Single-Phase Forging (SPF) to deliver a lightweight yet robust wheel. Its layered multi-spoke design and substantial concave profile provide a bold, performance-driven aesthetic that elevates the look of modern cars while maintaining a refined, street-ready presence.|EN
|JVYD|AHX1895512035MB|FAB|[MULTIPLE FINISHES & FITMENTS] – Available in Hyper Black, Matte Black, Matte Bronze, and Silver Machined Face, in 18" and 19" sizes with 5×112, 5×114.3, and 5×120 fitments.|EN
|JVYD|AHX1895512035MB|FAB|[FLUSH-MOUNT CENTER CAP] - A sleek, low-profile center cap gives the wheel a clean, uncluttered look.|EN
|JVYD|AHX1895512035MB|FAB|[CONCAVE PROFILE] - Deep-set concavity (ranging from approximately 1.88" to 2.38") adds dynamic stance and visual impact.|EN
|JVYD|AHX1895512035MB|FAB|[LAYERED MULTI-SPOKE DESIGN] - Features a detailed pocketed and layered spoke layout that adds visual depth and modern flair.|EN
|JVYD|AHX1895512035MB|FAB|[SPF FLOW-FORMED CONSTRUCTION] - Crafted using Single Phase Forging for enhanced strength and reduced weight compared to standard cast wheels.|EN
|JVYD|AHX1895512035SMF|DES|Aodhan AH-X 18X9.5 5X120 ET 35mm Gloss Silver Machined Face|EN
|JVYD|AHX1895512035SMF|LAB|Aodhan Wheels|EN
|JVYD|AHX1895512035SMF|MKT|The Aodhan AH-X utilizes advanced Single-Phase Forging (SPF) to deliver a lightweight yet robust wheel. Its layered multi-spoke design and substantial concave profile provide a bold, performance-driven aesthetic that elevates the look of modern cars while maintaining a refined, street-ready presence.|EN
|JVYD|AHX1895512035SMF|FAB|[MULTIPLE FINISHES & FITMENTS] – Available in Hyper Black, Matte Black, Matte Bronze, and Silver Machined Face, in 18" and 19" sizes with 5×112, 5×114.3, and 5×120 fitments.|EN
|JVYD|AHX1895512035SMF|FAB|[FLUSH-MOUNT CENTER CAP] - A sleek, low-profile center cap gives the wheel a clean, uncluttered look.|EN
|JVYD|AHX1895512035SMF|FAB|[CONCAVE PROFILE] - Deep-set concavity (ranging from approximately 1.88" to 2.38") adds dynamic stance and visual impact.|EN
|JVYD|AHX1895512035SMF|FAB|[LAYERED MULTI-SPOKE DESIGN] - Features a detailed pocketed and layered spoke layout that adds visual depth and modern flair.|EN
|JVYD|AHX1895512035SMF|FAB|[SPF FLOW-FORMED CONSTRUCTION] - Crafted using Single Phase Forging for enhanced strength and reduced weight compared to standard cast wheels.|EN
|JVYD|DS1181055114315GBGR|DES|Aodhan DS01 18X10.5 5X114.3 ET 15mm Gloss Black with Gold Rivets|EN
|JVYD|DS1181055114315GBGR|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114315GBGR|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114315GBGR|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114315GBGR|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114315GBGR|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114315GBGR|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114315GBGR|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114315SML|DES|Aodhan DS01 18X10.5 5X114.3 ET 15mm Silver Machined Lip with Chrome Rivets|EN
|JVYD|DS1181055114315SML|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114315SML|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114315SML|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114315SML|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114315SML|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114315SML|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114315SML|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114315VB|DES|Aodhan DS01 18X10.5 5X114.3 ET 15mm Black Vacuum with Gold Rivets|EN
|JVYD|DS1181055114315VB|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114315VB|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114315VB|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114315VB|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114315VB|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114315VB|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114315VB|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114315VC|DES|Aodhan DS01 18X10.5 5X114.3 ET 15mm Vacuum Chrome with Gold Rivets|EN
|JVYD|DS1181055114315VC|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114315VC|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114315VC|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114315VC|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114315VC|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114315VC|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114315VC|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114322GBGR|DES|Aodhan DS01 18X10.5 5X114.3 ET 22mm Gloss Black with Gold Rivets|EN
|JVYD|DS1181055114322GBGR|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114322GBGR|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114322GBGR|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114322GBGR|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114322GBGR|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114322GBGR|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114322GBGR|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114322SML|DES|Aodhan DS01 18X10.5 5X114.3 ET 22mm Silver Machined Lip with Chrome Rivets|EN
|JVYD|DS1181055114322SML|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114322SML|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114322SML|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114322SML|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114322SML|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114322SML|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114322SML|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114322VB|DES|Aodhan DS01 18X10.5 5X114.3 ET 22mm Black Vacuum with Gold Rivets|EN
|JVYD|DS1181055114322VB|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114322VB|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114322VB|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114322VB|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114322VB|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114322VB|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114322VB|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS1181055114322VC|DES|Aodhan DS01 18X10.5 5X114.3 ET 22mm Vacuum Chrome with Gold Rivets|EN
|JVYD|DS1181055114322VC|LAB|Aodhan Wheels|EN
|JVYD|DS1181055114322VC|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS1181055114322VC|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS1181055114322VC|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS1181055114322VC|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS1181055114322VC|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS1181055114322VC|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS118105512025GBGR|DES|Aodhan DS01 18X10.5 5X120 ET 25mm Gloss Black with Gold Rivets|EN
|JVYD|DS118105512025GBGR|LAB|Aodhan Wheels|EN
|JVYD|DS118105512025GBGR|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS118105512025GBGR|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS118105512025GBGR|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS118105512025GBGR|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS118105512025GBGR|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS118105512025GBGR|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS11885510035GBGR|DES|Aodhan DS01 18X8.5 5X100 ET 35mm Gloss Black with Gold Rivets|EN
|JVYD|DS11885510035GBGR|LAB|Aodhan Wheels|EN
|JVYD|DS11885510035GBGR|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS11885510035GBGR|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS11885510035GBGR|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS11885510035GBGR|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS11885510035GBGR|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
|JVYD|DS11885510035GBGR|FAB|[TWISTED MESH SPOKE DESIGN] - Delivers eye-catching depth and sculptural appeal, blending elegance with aggressive styling.|EN
|JVYD|DS11885510035SML|DES|Aodhan DS01 18X8.5 5X100 ET 35mm Silver Machined Lip with Chrome Rivets|EN
|JVYD|DS11885510035SML|LAB|Aodhan Wheels|EN
|JVYD|DS11885510035SML|MKT|The Aodhan DS01 reimagines the classic mesh wheel with a modern twist featuring graceful twisted spokes, a pronounced deep-dish lip, and a flush center cap for a clean finish. Offered in an array of luxurious finishes, it's engineered to make a bold statement while maintaining performance-driven design harmony.|EN
|JVYD|DS11885510035SML|FAB|[MULTI-FINISH & SIZE OPTIONS] – Offered in Bronze w/ Machined Lip, Black Vacuum w/ Gold Rivets, Vacuum Chrome, and Silver w/ Machined Lip, in 18"–19" sizes with offsets from +15 to +35.|EN
|JVYD|DS11885510035SML|FAB|[CAST ALLOY CONSTRUCTION] - One-piece build combining durability with affordability a sharp choice for both street and performance use.|EN
|JVYD|DS11885510035SML|FAB|[FLUSH-MOUNT CENTER CAP] - Offers a sleek, uncluttered look that elevates the overall aesthetic. |EN
|JVYD|DS11885510035SML|FAB|[AGGRESSIVE DEEP-DISH LIP] - Adds standout visual depth and enhances the wheel's distinct on-road presence. Shady Street Styling|EN
